47.2	25.7	2.3	9.17E+02	2.48E+01	8.66E+02	7.94E+03
47.3	25.5	2.3	9.18E+02	2.48E+01	8.67E+02	7.95E+03
47.4	25.3	2.3	9.19E+02	2.48E+01	8.68E+02	7.96E+03
47.5	25.1	2.3	9.19E+02	2.48E+01	8.68E+02	7.97E+03
47.6	24.9	2.3	9.20E+02	2.49E+01	8.69E+02	7.97E+03
47.7	24.7	2.3	9.21E+02	2.49E+01	8.70E+02	7.98E+03
47.8	24.6	2.2	9.22E+02	2.49E+01	8.71E+02	7.99E+03
47.9	24.4	2.2	9.23E+02	2.49E+01	8.72E+02	8.00E+03
48	24.2	2.2	9.24E+02	2.50E+01	8.72E+02	8.00E+03
48.1	24.0	2.2	9.25E+02	2.50E+01	8.73E+02	8.01E+03
48.2	23.8	2.2	9.25E+02	2.50E+01	8.74E+02	8.02E+03
48.3	23.7	2.2	9.26E+02	2.50E+01	8.75E+02	8.03E+03
48.4	23.5	2.1	9.27E+02	2.51E+01	8.76E+02	8.03E+03
48.5	23.3	2.1	9.28E+02	2.51E+01	8.76E+02	8.04E+03
48.6	23.2	2.1	9.29E+02	2.51E+01	8.77E+02	8.05E+03
48.7	23.0	2.1	9.30E+02	2.51E+01	8.78E+02	8.06E+03
48.8	22.8	2.1	9.30E+02	2.51E+01	8.79E+02	8.06E+03
48.9	22.7	2.1	9.31E+02	2.52E+01	8.79E+02	8.07E+03
49	22.5	2.1	9.32E+02	2.52E+01	8.80E+02	8.08E+03
49.1	22.4	2.0	9.33E+02	2.52E+01	8.81E+02	8.08E+03
49.2	22.2	2.0	9.34E+02	2.52E+01	8.82E+02	8.09E+03
49.3	22.0	2.0	9.34E+02	2.53E+01	8.83E+02	8.10E+03
49.4	21.9	2.0	9.35E+02	2.53E+01	8.83E+02	8.10E+03
49.5	21.7	2.0	9.36E+02	2.53E+01	8.84E+02	8.11E+03
49.6	21.6	2.0	9.37E+02	2.53E+01	8.85E+02	8.12E+03
49.7	21.4	2.0	9.38E+02	2.53E+01	8.85E+02	8.12E+03
49.8	21.3	1.9	9.38E+02	2.54E+01	8.86E+02	8.13E+03
49.9	21.1	1.9	9.39E+02	2.54E+01	8.87E+02	8.14E+03
50	21.0	1.9	9.40E+02	2.54E+01	8.88E+02	8.14E+03
						
						
						
